"","x"
"261",149.923
"262",454.813
"263",318.002
"264",126.48
"265",530.835
"266",214.225
"267",65.724
"268",89.545
"269",905.86
"270",650.525
"271",320.988
"272",499.118
"273",59.935
"274",321.062
"275",67.215
"276",405.29
"277",45.153
"278",319.969
"279",39.174
"280",15.601
"281",NA
"282",568.295
"283",29.812
"284",1252.785
"285",103.625
"286",126.66
"287",6.876
"288",60.496
"289",95.915
"290",39.201
"291",66.564
"292",NA
"293",66.564
"294",482.223
"295",320.988
"296",321.062
"297",320.988
"298",1491.351
"299",6.771
"300",139.216
"301",208.862
"302",398.515
"303",129.517
"304",639.048
"305",103.625
"306",95.547
"307",220.828
"308",454.813
"309",84.083
"310",10.981
"311",77.505
"312",NA
"313",NA
"314",76.406
"315",320.988
"316",234.703
"317",78.37
"318",NA
"319",60.662
"320",6.876
"321",126.66
"322",56.387
"323",638.107
"324",141.73
"325",95.547
"326",211.963
"327",84.083
"328",68.655
"329",29.812
"330",60.908
"331",220.828
"332",6.771
"333",135.043
"334",1252.785
"335",NA
"336",68.655
"337",905.86
"338",1241.072
"339",650.525
"340",103.625
"341",1534.59
"342",398.515
"343",5.876
"344",11.667
"345",103.625
"346",58.627
"347",220.828
"348",77.455
"349",45.446
"350",135.043
"351",68.655
"352",214.225
"353",5.876
"354",9.313
"355",222.873
"356",6.771
"357",NA
"358",11.055
"359",208.862
"360",126.66
"361",208.862
"362",6.771
"363",103.625
"364",81.569
"365",NA
"366",51.353
"367",318.002
"368",95.184
"369",638.107
"370",2387.087
"371",211.963
"372",11.055
"373",76.406
"374",639.048
"375",411.505
"376",84.083
"377",1252.785
"378",NA
"379",124.73
"380",405.29
"381",8.851
"382",53.723
"383",411.505
"384",66.564
"385",105.867
"386",267.583
"387",17.889
"388",68.655
"389",45.153
"390",133.169
"391",859.763
"392",77.505
"393",53.723
"394",5.825
"395",40.451
"396",95.915
"397",578.69
"398",318.002
"399",60.662
"400",194.341
"401",68.655
"402",66.016
"403",68.655
"404",39.174
"405",1241.072
"406",208.862
"407",578.69
"408",39.174
"409",77.505
"410",72.306
"411",NA
"412",62.46
"413",454.813
"414",58.627
"415",67.215
"416",2860.871
"417",9.796
"418",38.364
"419",126.48
"420",129.517
"421",17.889
"422",10.981
"423",77.455
"424",11.667
"425",56.387
"426",67.215
"427",135.043
"428",126.48
"429",499.118
"430",98.248
"431",130.981
"432",650.525
"433",15.601
"434",499.118
"435",124.73
"436",194.341
"437",733.335
"438",126.48
"439",72.306
"440",319.969
"441",40.451
"442",256.793
"443",639.048
"444",321.062
"445",73.198
"446",149.923
"447",56.387
"448",253.709
"449",327.311
"450",214.225
"451",405.29
"452",126.66
"453",95.547
"454",318.002
"455",518.271
"456",733.335
"457",156.156
"458",NA
"459",156.156
"460",6.304
"461",9.776
"462",11.667
"463",124.73
"464",133.169
"465",66.564
"466",222.873
"467",60.496
"468",530.835
"469",39.201
"470",321.062
"471",93.432
"472",105.867
"473",13.658
"474",146.494
"475",56.387
"476",1584.975
"477",53.607
"478",33.895
"479",66.016
"480",211.963
"481",58.627
"482",1241.072
"483",58.627
"484",211.963
"485",499.118
"486",859.763
"487",84.083
"488",220.746
"489",124.73
"490",2860.871
"491",129.517
"492",95.184
"493",53.607
"494",140.292
"495",518.271
"496",482.223
"497",59.935
"498",15.601
"499",98.248
"500",105.867
"501",2387.087
"502",327.311
"503",66.564
"504",78.37
"505",11.529
"506",193.87
"507",482.223
"508",194.341
"509",905.86
"510",59.935
"511",7.739
"512",98.248
"513",2387.087
"514",65.724
"515",231.353
"516",125.593
"517",1252.785
"518",405.29
"519",93.423
"520",214.225
"521",59.092
"522",39.201
"523",59.935
"524",141.73
"525",193.87
"526",NA
"527",231.353
"528",7.684
"529",9.776
"530",60.662
"531",46.602
"532",11.529
"533",47.435
"534",530.835
"535",125.593
"536",5.954
"537",530.835
"538",185.973
"539",2860.871
"540",222.873
"541",125.593
"542",95.915
"543",321.062
"544",7.739
"545",222.873
"546",481.42
"547",56.387
"548",194.341
"549",521.243
"550",638.107
"551",193.87
"552",638.107
"553",45.153
"554",411.505
"555",125.593
"556",859.763
"557",118.535
"558",218.055
"559",33.895
"560",77.903
"561",1252.785
"562",220.828
"563",17.889
"564",518.271
"565",628.501
"566",76.936
"567",458.45
"568",2860.871
"569",141.73
"570",231.353
"571",276.951
"572",454.813
"573",15.601
"574",72.306
"575",2387.087
"576",11.667
"577",65.724
"578",62.46
"579",9.776
"580",113.53
"581",5.954
"582",194.341
"583",47.435
"584",211.93
"585",1252.785
"586",129.517
"587",5.876
"588",628.501
"589",639.048
"590",211.963
"591",95.547
"592",321.062
"593",58.627
"594",60.908
"595",29.812
"596",146.494
"597",NA
"598",10.981
"599",46.602
"600",320.988
"601",93.423
"602",135.043
"603",6.304
"604",320.988
"605",521.243
"606",76.936
"607",214.225
"608",81.569
"609",321.062
"610",45.153
"611",218.055
"612",95.915
"613",130.981
"614",48.603
"615",33.895
"616",146.494
"617",1584.975
"618",60.662
"619",568.295
"620",NA
"621",6.876
"622",NA
"623",72.001
"624",10.661
"625",33.895
"626",146.494
"627",568.295
"628",57.966
"629",39.201
"630",237.512
"631",6.876
"632",76.936
"633",NA
"634",124.73
"635",48.8
"636",5.954
"637",81.234
"638",60.496
"639",60.496
"640",220.746
"641",320.988
"642",77.505
"643",29.812
"644",95.915
"645",95.184
"646",40.451
"647",59.935
"648",77.903
"649",73.198
"650",93.432
"651",733.335
"652",10.661
"653",56.387
"654",76.406
"655",130.981
"656",NA
"657",45.153
"658",NA
"659",7.739
"660",72.001
"661",NA
"662",11.529
"663",220.828
"664",149.923
"665",149.923
"666",45.153
"667",5.954
"668",65.724
"669",15.601
"670",5.876
"671",35.555
"672",321.062
"673",58.627
"674",65.724
"675",77.505
"676",15.601
"677",733.335
"678",1252.785
"679",59.092
"680",499.118
"681",141.73
"682",11.529
"683",113.53
"684",60.662
"685",639.048
"686",481.42
"687",319.969
"688",276.951
"689",214.225
"690",9.776
"691",126.66
"692",211.963
"693",9.796
"694",185.973
"695",66.016
"696",45.446
"697",267.583
"698",35.555
"699",10.981
"700",118.535
"701",58.627
"702",1252.785
"703",568.295
"704",211.963
"705",7.684
"706",60.496
"707",211.93
"708",220.746
"709",481.42
"710",72.306
"711",60.662
"712",214.225
"713",578.69
"714",7.739
"715",220.828
"716",172.833
"717",232.565
"718",45.446
"719",237.512
"720",639.048
"721",48.603
"722",135.043
"723",185.973
"724",113.53
"725",318.002
"726",33.895
"727",194.341
"728",NA
"729",639.048
"730",482.223
"731",194.341
"732",140.292
"733",482.223
"734",NA
"735",9.313
"736",518.271
"737",76.936
"738",39.174
"739",231.353
"740",267.583
"741",458.45
"742",256.793
"743",267.583
"744",39.174
"745",59.092
"746",253.709
"747",5.876
"748",81.569
"749",458.45
"750",67.215
"751",7.684
"752",29.812
"753",81.234
"754",232.565
"755",320.988
"756",650.525
"757",267.583
"758",208.862
"759",35.036
"760",135.043
"761",6.771
"762",35.555
"763",125.593
"764",38.364
"765",53.723
"766",68.655
"767",253.709
"768",733.335
"769",405.29
"770",7.739
"771",133.169
"772",276.951
"773",81.569
"774",214.225
"775",405.29
"776",256.793
"777",59.935
"778",73.198
"779",172.833
"780",172.833
"781",29.812
"782",66.016
"783",130.981
"784",139.216
"785",211.963
"786",146.494
"787",454.813
"788",133.169
"789",321.062
"790",93.423
"791",118.535
"792",NA
"793",NA
"794",411.505
"795",1491.351
"796",66.564
"797",11.667
"798",7.739
"799",38.364
"800",318.002
"801",95.184
"802",6.771
"803",141.73
"804",60.908
"805",39.174
"806",8.851
"807",276.951
"808",53.607
"809",518.271
"810",93.432
"811",521.243
"812",639.048
"813",29.812
"814",859.763
"815",77.903
"816",518.271
"817",518.271
"818",481.42
"819",11.529
"820",77.505
"821",81.569
"822",318.002
"823",521.243
"824",277.908
"825",141.73
"826",13.658
"827",10.981
"828",103.625
"829",66.016
"830",320.988
"831",6.771
"832",482.223
"833",81.234
"834",218.055
"835",146.494
"836",318.002
"837",125.593
"838",6.771
"839",185.973
"840",211.963
"841",11.055
"842",185.973
"843",66.016
"844",78.37
"845",7.739
"846",126.48
"847",320.988
"848",126.48
"849",103.625
"850",9.776
"851",47.435
"852",81.234
"853",72.001
"854",194.341
"855",2860.871
"856",118.535
"857",2387.087
"858",103.625
"859",320.988
"860",129.517
"861",211.93
"862",38.364
"863",60.908
"864",NA
"865",172.833
"866",262.538
"867",95.184
"868",208.862
"869",411.505
"870",320.988
"871",277.908
"872",NA
"873",405.29
"874",6.304
"875",58.627
"876",253.709
"877",105.867
"878",327.311
"879",639.048
"880",62.46
"881",9.313
"882",103.625
"883",7.739
"884",256.793
"885",518.271
"886",211.963
"887",1584.975
"888",39.201
"889",NA
"890",6.304
"891",327.311
"892",1252.785
"893",6.876
"894",8.851
"895",NA
"896",78.37
"897",156.156
"898",77.455
"899",398.515
"900",530.835
"901",638.107
"902",103.625
"903",214.225
"904",NA
"905",48.603
"906",95.547
"907",193.87
"908",220.828
"909",65.724
"910",262.538
"911",650.525
"912",135.043
"913",156.156
"914",214.225
"915",7.739
"916",194.341
"917",9.313
"918",639.048
"919",458.45
"920",232.565
"921",53.723
"922",45.446
"923",411.505
"924",95.915
"925",126.66
"926",905.86
"927",578.69
"928",68.655
"929",319.969
"930",46.602
"931",220.746
"932",76.936
"933",10.661
"934",7.684
"935",59.092
"936",95.184
"937",277.908
"938",65.724
"939",5.954
"940",65.724
"941",93.423
"942",231.353
"943",17.889
"944",60.496
"945",38.364
"946",35.036
"947",98.248
"948",45.446
"949",NA
"950",231.353
"951",277.908
"952",1534.59
"953",5.876
"954",124.73
"955",237.512
"956",77.903
"957",5.876
"958",578.69
"959",60.662
"960",68.655
"961",93.432
"962",193.87
"963",33.895
"964",77.903
"965",220.828
"966",208.862
"967",141.73
"968",73.198
"969",67.215
"970",7.739
"971",48.603
"972",521.243
"973",60.908
"974",84.083
"975",156.156
"976",518.271
"977",1584.975
"978",2860.871
"979",650.525
"980",9.611
"981",398.515
"982",66.564
"983",35.036
"984",10.981
"985",95.547
"986",57.966
"987",327.311
"988",73.198
"989",628.501
"990",73.198
"991",60.662
"992",72.001
"993",650.525
"994",39.174
"995",141.73
"996",256.793
"997",11.529
"998",5.954
"999",NA
"1000",172.833
"1001",319.969
"1002",234.703
"1003",56.387
"1004",105.867
"1005",77.903
"1006",58.627
"1007",51.353
"1008",68.655
"1009",568.295
"1010",11.667
"1011",458.45
"1012",568.295
"1013",193.87
"1014",214.225
"1015",9.776
"1016",35.555
"1017",33.895
"1018",11.667
"1019",220.828
"1020",76.406
"1021",NA
"1022",6.876
"1023",81.569
"1024",267.583
"1025",256.793
"1026",628.501
"1027",45.153
"1028",521.243
"1029",81.569
"1030",76.936
"1031",81.569
"1032",319.969
"1033",40.451
"1034",95.915
"1035",628.501
"1036",185.973
"1037",277.908
"1038",232.565
"1039",77.903
"1040",905.86
"1041",905.86
"1042",11.529
"1043",95.915
"1044",481.42
"1045",256.793
"1046",35.036
"1047",93.423
"1048",59.092
"1049",40.451
"1050",129.517
"1051",256.793
"1052",218.055
"1053",84.083
"1054",237.512
"1055",77.455
"1056",118.535
"1057",320.988
"1058",10.981
"1059",276.951
"1060",518.271
"1061",327.311
"1062",66.016
"1063",1241.072
"1064",NA
"1065",62.46
"1066",578.69
"1067",5.876
"1068",11.055
"1069",67.215
"1070",220.746
"1071",859.763
"1072",62.46
"1073",76.936
"1074",45.446
"1075",267.583
"1076",48.603
"1077",276.951
"1078",29.812
"1079",5.954
"1080",568.295
"1081",6.876
"1082",578.69
"1083",172.833
"1084",67.215
"1085",156.156
"1086",568.295
"1087",11.667
"1088",103.625
"1089",46.602
"1090",628.501
"1091",29.812
"1092",60.908
"1093",10.981
"1094",33.895
"1095",40.451
"1096",113.53
"1097",53.607
"1098",39.174
"1099",499.118
"1100",9.796
"1101",105.867
"1102",77.455
"1103",218.055
"1104",45.153
"1105",454.813
"1106",140.292
"1107",256.793
"1108",11.529
"1109",72.306
"1110",11.055
"1111",530.835
"1112",320.988
"1113",141.73
"1114",76.406
"1115",47.435
"1116",1584.975
"1117",77.903
"1118",77.903
"1119",126.48
"1120",140.292
"1121",40.451
"1122",95.547
"1123",89.545
"1124",6.304
"1125",10.661
"1126",222.873
"1127",458.45
"1128",45.153
"1129",172.833
"1130",6.304
"1131",135.043
"1132",140.292
"1133",59.935
"1134",1252.785
"1135",NA
"1136",93.432
"1137",NA
"1138",454.813
"1139",72.001
"1140",194.341
"1141",13.658
"1142",33.895
"1143",222.873
"1144",411.505
"1145",398.515
"1146",146.494
"1147",276.951
"1148",125.593
"1149",67.215
"1150",499.118
"1151",68.655
"1152",81.569
"1153",17.889
"1154",9.611
"1155",5.954
"1156",95.915
"1157",NA
"1158",218.055
"1159",638.107
"1160",129.517
"1161",194.341
"1162",76.936
"1163",518.271
"1164",67.215
"1165",NA
"1166",905.86
"1167",141.73
"1168",7.739
"1169",1241.072
"1170",140.292
"1171",639.048
"1172",905.86
"1173",7.739
"1174",60.496
"1175",65.724
"1176",35.555
"1177",126.48
"1178",568.295
"1179",48.603
"1180",398.515
"1181",639.048
"1182",NA
"1183",482.223
"1184",6.304
"1185",NA
"1186",220.746
"1187",40.451
"1188",140.292
"1189",193.87
"1190",253.709
"1191",35.036
"1192",141.73
"1193",253.709
"1194",7.684
"1195",40.451
"1196",15.601
"1197",5.825
"1198",35.036
"1199",628.501
"1200",499.118
"1201",13.658
"1202",46.602
"1203",46.602
"1204",521.243
"1205",499.118
"1206",135.043
"1207",6.876
"1208",253.709
"1209",NA
"1210",211.963
"1211",73.198
"1212",9.611
"1213",9.611
"1214",60.496
"1215",146.494
"1216",256.793
"1217",578.69
"1218",48.603
"1219",11.667
"1220",277.908
"1221",234.703
"1222",6.876
"1223",35.555
"1224",38.364
"1225",327.311
"1226",11.667
"1227",81.569
"1228",NA
"1229",398.515
"1230",208.862
"1231",124.73
"1232",13.658
"1233",411.505
"1234",405.29
"1235",234.703
"1236",56.387
"1237",2387.087
"1238",2387.087
"1239",276.951
"1240",40.451
"1241",35.036
"1242",253.709
"1243",57.966
"1244",139.216
"1245",59.092
"1246",237.512
"1247",67.215
"1248",72.306
"1249",60.662
"1250",256.793
"1251",628.501
"1252",518.271
"1253",1241.072
"1254",211.93
"1255",277.908
"1256",5.825
"1257",454.813
"1258",193.87
"1259",208.862
"1260",NA
"1261",185.973
"1262",NA
"1263",126.48
"1264",211.93
"1265",905.86
"1266",81.569
"1267",222.873
"1268",214.225
"1269",57.966
"1270",482.223
"1271",327.311
"1272",7.684
"1273",39.174
"1274",5.825
"1275",9.611
"1276",905.86
"1277",65.724
"1278",628.501
"1279",276.951
"1280",76.406
"1281",319.969
"1282",256.793
"1283",77.455
"1284",NA
"1285",39.174
"1286",638.107
"1287",650.525
"1288",124.73
"1289",72.306
"1290",262.538
"1291",48.8
"1292",NA
"1293",67.215
"1294",222.873
"1295",130.981
"1296",262.538
"1297",13.658
"1298",232.565
"1299",220.746
"1300",15.601
"1301",47.435
"1302",60.496
"1303",95.547
"1304",68.655
"1305",578.69
"1306",6.771
"1307",518.271
"1308",327.311
"1309",2387.087
"1310",172.833
"1311",9.776
"1312",95.184
"1313",77.903
"1314",11.667
"1315",140.292
"1316",65.724
"1317",72.306
"1318",15.601
"1319",7.684
"1320",29.812
"1321",9.313
"1322",146.494
"1323",89.545
"1324",95.547
"1325",29.812
"1326",NA
"1327",253.709
"1328",172.833
"1329",53.723
"1330",40.451
"1331",220.746
"1332",398.515
"1333",2860.871
"1334",NA
"1335",149.923
"1336",172.833
"1337",454.813
"1338",318.002
"1339",6.876
"1340",66.564
"1341",103.625
"1342",234.703
"1343",NA
"1344",5.825
"1345",35.555
"1346",518.271
"1347",103.625
"1348",568.295
"1349",125.593
"1350",568.295
"1351",1252.785
"1352",47.435
"1353",5.954
"1354",66.016
"1355",327.311
"1356",57.966
"1357",NA
"1358",231.353
"1359",84.083
"1360",321.062
"1361",211.93
"1362",398.515
"1363",9.796
"1364",53.607
"1365",5.876
"1366",1491.351
"1367",95.547
"1368",6.771
"1369",103.625
"1370",411.505
"1371",NA
"1372",5.825
"1373",481.42
"1374",35.036
"1375",38.364
"1376",135.043
"1377",17.889
"1378",68.655
"1379",530.835
"1380",72.306
"1381",139.216
"1382",84.083
"1383",905.86
"1384",405.29
"1385",141.73
"1386",141.73
"1387",35.036
"1388",81.569
"1389",405.29
"1390",2860.871
"1391",481.42
"1392",208.862
"1393",220.828
"1394",9.776
"1395",84.083
"1396",11.529
"1397",231.353
"1398",650.525
"1399",2860.871
"1400",7.684
"1401",1534.59
"1402",39.174
"1403",193.87
"1404",9.776
"1405",38.364
"1406",118.535
"1407",220.828
"1408",193.87
"1409",578.69
"1410",6.304
"1411",140.292
"1412",33.895
"1413",6.304
"1414",56.387
"1415",458.45
"1416",11.667
"1417",66.564
"1418",38.364
"1419",733.335
"1420",638.107
"1421",320.988
"1422",39.174
"1423",6.876
"1424",277.908
"1425",81.569
"1426",67.215
"1427",8.851
"1428",231.353
"1429",133.169
"1430",222.873
"1431",256.793
"1432",5.876
"1433",6.771
"1434",73.198
"1435",33.895
"1436",95.184
"1437",95.915
"1438",321.062
"1439",53.607
"1440",77.505
"1441",76.406
"1442",59.092
"1443",276.951
"1444",126.48
"1445",95.547
"1446",2387.087
"1447",1241.072
"1448",57.966
"1449",59.092
"1450",639.048
"1451",53.607
"1452",140.292
"1453",45.446
"1454",40.451
"1455",95.184
"1456",125.593
"1457",13.658
"1458",57.966
"1459",51.353
"1460",93.432
"1461",81.234
"1462",253.709
"1463",59.935
"1464",276.951
"1465",277.908
"1466",6.771
"1467",76.936
"1468",220.828
"1469",39.174
"1470",72.306
"1471",222.873
"1472",NA
"1473",10.661
"1474",319.969
"1475",66.564
"1476",139.216
"1477",65.724
"1478",84.083
"1479",568.295
"1480",141.73
"1481",231.353
"1482",126.48
"1483",72.306
"1484",NA
"1485",9.776
"1486",318.002
"1487",56.387
"1488",46.602
"1489",77.455
"1490",518.271
"1491",46.602
"1492",126.48
"1493",10.981
"1494",9.776
"1495",53.607
"1496",141.73
"1497",17.889
"1498",211.93
"1499",454.813
"1500",56.387
"1501",135.043
"1502",130.981
"1503",38.364
"1504",1584.975
"1505",256.793
"1506",129.517
"1507",113.53
"1508",67.215
"1509",126.48
"1510",650.525
"1511",45.153
"1512",9.796
"1513",405.29
"1514",77.455
"1515",53.607
"1516",15.601
"1517",89.545
"1518",13.658
"1519",398.515
"1520",72.306
"1521",149.923
"1522",481.42
"1523",733.335
"1524",133.169
"1525",15.601
"1526",39.174
"1527",77.455
"1528",NA
"1529",135.043
"1530",141.73
"1531",45.446
"1532",140.292
"1533",578.69
"1534",13.658
"1535",8.851
"1536",93.423
"1537",67.215
"1538",59.092
"1539",53.864
"1540",1241.072
"1541",NA
"1542",NA
"1543",237.512
"1544",81.569
"1545",48.8
"1546",62.46
"1547",66.016
"1548",103.625
"1549",578.69
"1550",628.501
"1551",1584.975
"1552",277.908
"1553",53.607
"1554",53.723
"1555",1584.975
"1556",39.201
"1557",1584.975
"1558",39.174
"1559",47.435
"1560",45.153
"1561",11.667
"1562",66.564
"1563",222.873
"1564",NA
"1565",29.812
"1566",29.812
"1567",6.304
"1568",29.812
"1569",65.724
"1570",57.966
"1571",58.627
"1572",1252.785
"1573",45.446
"1574",193.87
"1575",124.73
"1576",NA
"1577",129.517
"1578",57.966
"1579",66.564
"1580",7.684
"1581",77.455
"1582",220.746
"1583",256.793
"1584",518.271
"1585",56.387
"1586",276.951
"1587",95.184
"1588",105.867
"1589",17.889
"1590",93.423
"1591",141.73
"1592",218.055
"1593",1252.785
"1594",1584.975
"1595",650.525
"1596",35.555
"1597",76.406
"1598",321.062
"1599",398.515
"1600",46.602
"1601",65.724
"1602",10.661
"1603",53.864
"1604",45.446
"1605",320.988
"1606",267.583
"1607",318.002
"1608",133.169
"1609",59.935
"1610",405.29
"1611",7.739
"1612",118.535
"1613",141.73
"1614",125.593
"1615",214.225
"1616",77.505
"1617",146.494
"1618",234.703
"1619",9.776
"1620",218.055
"1621",234.703
"1622",124.73
"1623",93.423
"1624",95.184
"1625",NA
"1626",530.835
"1627",481.42
"1628",45.446
"1629",95.547
"1630",639.048
"1631",193.87
"1632",81.569
"1633",639.048
"1634",220.746
"1635",103.625
"1636",231.353
"1637",77.505
"1638",411.505
"1639",84.083
"1640",5.954
"1641",256.793
"1642",578.69
"1643",65.724
"1644",1241.072
"1645",6.304
"1646",10.981
"1647",234.703
"1648",568.295
"1649",48.603
"1650",5.954
"1651",65.724
"1652",38.364
"1653",89.545
"1654",10.661
"1655",1534.59
"1656",60.908
"1657",10.981
"1658",65.724
"1659",77.505
"1660",2860.871
"1661",2860.871
"1662",9.313
"1663",76.936
"1664",58.627
"1665",140.292
"1666",38.364
"1667",499.118
"1668",35.555
"1669",7.684
"1670",46.602
"1671",89.545
"1672",77.455
"1673",39.201
"1674",77.903
"1675",53.607
"1676",9.313
"1677",267.583
"1678",253.709
"1679",53.723
"1680",9.313
"1681",38.364
"1682",578.69
"1683",95.547
"1684",5.876
"1685",NA
"1686",67.215
"1687",95.915
"1688",47.435
"1689",234.703
"1690",77.505
"1691",218.055
"1692",499.118
"1693",77.505
"1694",35.555
"1695",7.739
"1696",66.016
"1697",9.313
"1698",135.043
"1699",13.658
"1700",29.812
"1701",208.862
"1702",11.667
"1703",39.174
"1704",77.903
"1705",59.092
"1706",262.538
"1707",320.988
"1708",578.69
"1709",149.923
"1710",46.602
"1711",13.658
"1712",133.169
"1713",262.538
"1714",59.935
"1715",84.083
"1716",220.746
"1717",15.601
"1718",53.723
"1719",62.46
"1720",267.583
"1721",NA
"1722",53.607
"1723",35.555
"1724",277.908
"1725",118.535
"1726",220.746
"1727",126.48
"1728",66.016
"1729",133.169
"1730",454.813
"1731",72.306
"1732",135.043
"1733",45.153
"1734",53.607
"1735",126.48
"1736",9.611
"1737",628.501
"1738",17.889
"1739",93.432
"1740",638.107
"1741",5.876
"1742",95.184
"1743",530.835
"1744",8.851
"1745",398.515
"1746",146.494
"1747",NA
"1748",262.538
"1749",130.981
"1750",7.739
"1751",65.724
"1752",10.981
"1753",253.709
"1754",93.432
"1755",56.387
"1756",NA
"1757",234.703
"1758",650.525
"1759",39.201
"1760",9.313
"1761",149.923
"1762",327.311
"1763",38.364
"1764",125.593
"1765",267.583
"1766",NA
"1767",568.295
"1768",15.601
"1769",59.092
"1770",95.184
"1771",149.923
"1772",9.313
"1773",2387.087
"1774",60.496
"1775",5.876
"1776",78.37
"1777",10.661
"1778",146.494
"1779",135.043
"1780",262.538
"1781",321.062
"1782",458.45
"1783",NA
"1784",93.423
"1785",211.963
"1786",208.862
"1787",60.908
"1788",276.951
"1789",46.602
"1790",5.954
"1791",5.954
"1792",639.048
"1793",231.353
"1794",10.661
"1795",650.525
"1796",1241.072
"1797",859.763
"1798",67.215
"1799",NA
"1800",NA
"1801",15.601
"1802",458.45
"1803",13.658
"1804",48.8
"1805",499.118
"1806",276.951
"1807",222.873
"1808",NA
"1809",59.092
"1810",84.083
"1811",89.545
"1812",126.48
"1813",5.825
"1814",1241.072
"1815",1252.785
"1816",6.304
"1817",139.216
"1818",133.169
"1819",220.828
"1820",141.73
"1821",6.876
"1822",518.271
"1823",405.29
"1824",140.292
"1825",98.248
"1826",60.662
"1827",93.432
"1828",81.569
"1829",29.812
"1830",193.87
"1831",253.709
"1832",124.73
"1833",1241.072
"1834",46.602
"1835",411.505
"1836",53.607
"1837",57.966
"1838",81.234
"1839",5.876
"1840",521.243
"1841",628.501
"1842",118.535
"1843",234.703
"1844",276.951
"1845",98.248
"1846",6.304
"1847",81.234
"1848",458.45
"1849",45.446
"1850",7.684
"1851",NA
"1852",72.001
"1853",NA
"1854",72.001
"1855",232.565
"1856",78.37
"1857",11.529
"1858",327.311
"1859",859.763
"1860",NA
"1861",35.555
"1862",46.602
"1863",48.8
"1864",77.455
"1865",905.86
"1866",NA
"1867",405.29
"1868",11.055
"1869",93.423
"1870",405.29
"1871",458.45
"1872",6.876
"1873",628.501
